Type;SIRET;Numero PV;Raison sociale;Adresse;CP;UL;Ville;Département;Région;IDCC;FD;Lib IDCC;Date;Coll;Inscrits;Votants;sve_total;CGT;CFDT;CGT-FO;CFTC;CFE-CGC;SOLIDAIRES;UNSA;AUTRES
Carence;80476608700014;740988;SARL AFE 34;91 AVENUE DES QUATRE SAISONS;34400;LUNEL;LUNEL;34;Occitanie;16;FD CGT TRANSPORT;;09/03/2023;;16;;;;;;;;;;
Carence;48104325500035;740976;SARL AFE TRANSPORTS;8 RUE DE L EMBOSQUE;34770;SETE;GIGEAN;34;Occitanie;16;FD CGT TRANSPORT;;09/03/2023;;19;;;;;;;;;;
Carence;32368409200030;66573;SARL ARCITA;973 RUE DE LA CASTELLE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;07/03/2022;;12;;;;;;;;;;
Carence;43331260000029;292449;SARL ATELIER DUCROT;630 RUE DES FOURNELS;34400;LUNEL;LUNEL;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;04/04/2023;;25;;;;;;;;;;
Carence;72292082400033;605689;SARL BARASCUD;12 ROUTE DE SAUVIAN;34410;BEZIERS;SERIGNAN;34;Occitanie;9999;SANS FD;;16/01/2024;;13;;;;;;;;;;
Carence;40896332000010;605687;SARL BARASCUD CHEMINEES;12 ROUTE DE SAUVIAN;34410;BEZIERS;SERIGNAN;34;Occitanie;1606;FD CGT COMMERCE;;16/01/2024;;18;;;;;;;;;;
Carence;40896345200011;605686;SARL BARASCUD CUISINES;12 ROUTE DE SAUVIAN;34410;BEZIERS;SERIGNAN;34;Occitanie;1880;FD CGT COMMERCE;;16/01/2024;;16;;;;;;;;;;
Carence;34808371800018;699885;SARL BEAU SEJOUR;106 AVENUE DE LODEVE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;29/07/2024;;16;;;;;;;;;;
Carence;39478982000039;642638;SARL BIRASO;ZAE DES SEPT FONDS;34300;AGDE PEZENAS;AGDE;34;Occitanie;2216;FD CGT COMMERCE;;12/02/2024;;12;;;;;;;;;;
Carence;80753132200046;435954;SARL CABINET VIDAL ET ASSOCIES;253 BD ROBERT KOCH;34500;BEZIERS;BEZIERS;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;23/11/2023;;12;;;;;;;;;;
Carence;75105187100042;87299;SARL CAMV;29  AV VICTOR HUGO;34200;SETE;SETE;34;Occitanie;1501;FD CGT COMMERCE;;10/05/2022;;18;;;;;;;;;;
Carence;81744250200016;697325;SARL CDR LATTES;1051 AVENUE DES PLATANES;34970;MONTPELLIER;LATTES;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;11/07/2024;;15;;;;;;;;;;
Carence;74985415400020;697099;SARL CDR LE CRES;450 ROUTE DE NIMES;34920;MONTPELLIER;LE CRES;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;11/07/2024;;14;;;;;;;;;;
Carence;38987368800052;600059;SARL CDR MONTPELLIER;314 RUE NICOLAS CHEDEVILLE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;19/01/2024;;20;;;;;;;;;;
Carence;79104531300016;697217;SARL CDR MONTPELLIER NORD;213 RUE DE L AGATHOIS;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;11/07/2024;;13;;;;;;;;;;
Carence;33375942100022;395255;SARL CHATEAU DE LA VERRERIE;5 ALLEE DE LA VERRERIE;34260;BÉDARIEUX;LE BOUSQUET  D ORB;34;Occitanie;2264;FD CGT SANTE, AS;;28/07/2023;;34;;;;;;;;;;
Carence;51476735900011;49592;SARL CHINA WOK;315 ROUTE DE LA FOIRE;34470;MONTPELLIER;PEROLS;34;Occitanie;1979;FD CGT COMMERCE;;22/10/2021;;17;;;;;;;;;;
Carence;77595882000059;9599;SARL CLEOPHAS;RUE DU PERE J B SALLES;34300;AGDE PEZENAS;AGDE;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;22/02/2021;;17;;;;;;;;;;
Carence;77595882000059;20803;SARL CLEOPHAS;RUE DU PERE J B SALLES;34300;AGDE PEZENAS;AGDE;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;22/02/2021;;17;;;;;;;;;;
Carence;41808426500028;441116;SARL DECIS ARI EHPAD LE VAL FLEURI;2 BD DE MOURCAIROL;34240;BÉDARIEUX;LAMALOU LES BAINS;34;Occitanie;2104;FD CGT SANTE, AS;;26/10/2023;;17;;;;;;;;;;
Carence;53934262600022;187363;SARL ECOME;1666  AV DE L EUROPE;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;3213;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;09/12/2022;;13;;;;;;;;;;
Carence;53934262600022;188886;SARL ECOME;1666  AV DE L EUROPE;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;3213;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;09/12/2022;;13;;;;;;;;;;
Carence;34366004900077;757377;SARL ESTOUP;2 PLACE DU MARCHE;34245;;ST CHINIAN;34;Occitanie;16;FD CGT TRANSPORT;;13/12/2024;;17;;;;;;;;;;
Carence;47869536400032;684222;SARL EUROBAT SUD;29 RUE ANTOINE SAINT EXUPERY;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;11/06/2024;;0;;;;;;;;;;
Carence;50485857200028;45475;SARL FAUBERT SERVICES;130 AVENUE ROBERT FAGES;34280;LUNEL;LA GRANDE MOTTE;34;Occitanie;3127;FD CGT COMMERCE;;27/09/2021;;43;;;;;;;;;;
Carence;51879114000024;166304;SARL FCP CRECHE ETOILE FILANTE;418 RUE DU MAS DE VERCHANT;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;9999;SANS FD;;06/12/2022;;12;;;;;;;;;;
Carence;47882525000010;126978;SARL FRANCES;ROUTE DE SAINT PONS;34360;BÉDARIEUX;SAINT CHINIAN;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;17/06/2022;;0;;;;;;;;;;
Carence;51939200500012;354171;SARL GDEAS;625 AVENUE DE LA SALADELLE;34130;LUNEL;ST AUNES;34;Occitanie;2098;FD CGT SOCIETES D'ETUDE;;06/09/2023;;14;;;;;;;;;;
Carence;39383580600026;201948;SARL GERMAIN TRAITEUR;996 RUE DE LA CROIX DE LAVIT;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;12/12/2022;;17;;;;;;;;;;
Carence;41186651000026;633390;SARL GETDRY;11 BIS AVENUE D AIGUES;34110;MONTPELLIER;FRONTIGNAN;34;Occitanie;2216;FD CGT COMMERCE;;27/03/2024;;14;;;;;;;;;;
Carence;51987666800038;29898;SARL HANSON;849 RUE FAVRE DE SAINT CASTOR;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;16;FD CGT TRANSPORT;;03/07/2021;;15;;;;;;;;;;
Carence;45316147300047;406695;SARL HELIX;56  RUE ICARE;34130;LUNEL;MAUGUIO;34;Occitanie;2609;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;18/09/2023;;11;;;;;;;;;;
Carence;75277447100011;97591;SARL HESTIA SECURITE;1 RUE MARTIN LUTHER KING;34500;BEZIERS;BEZIERS;34;Occitanie;1351;FD CGT COMMERCE;;29/04/2022;;19;;;;;;;;;;
Carence;80028214700019;2985;SARL HOTEL ECOPARC;68 RUE DU BASILIC;34130;LUNEL;ST AUNES;34;Occitanie;1979;FD CGT COMMERCE;;08/02/2021;;13;;;;;;;;;;
Carence;48513037100035;341122;SARL JC MAS;ROUTE DE VILLEVEYRAC;34530;AGDE PEZENAS;MONTAGNAC;34;Occitanie;7024;;;04/07/2023;;10;;;;;;;;;;
Carence;48513037100035;345944;SARL JC MAS;ROUTE DE VILLEVEYRAC;34530;AGDE PEZENAS;MONTAGNAC;34;Occitanie;7024;;;04/07/2023;;10;;;;;;;;;;
Carence;83233709100025;570292;SARL KOOLSCOPE;145 RUE ALPHONSE BEAU DE ROCHAS;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;1501;FD CGT COMMERCE;;05/12/2023;;34;;;;;;;;;;
Carence;41480963200014;586435;SARL LAV'BLANC;5  RUE DU PERE J B SALLES;34300;AGDE PEZENAS;AGDE;34;Occitanie;2002;FD CGT TEXTILE HABILLEMENT CUIR, BLANCHISSERIE;;05/12/2023;;17;;;;;;;;;;
Carence;34028019700013;548960;SARL LEADER COIFFURE;ZAC DE MONTIMARAN;34500;BEZIERS;BEZIERS;34;Occitanie;2596;FD CGT COMMERCE;;20/12/2023;;13;;;;;;;;;;
Carence;34780046800014;22234;SARL LE MAS DU MOULIN;CHEMIN DU MOULIN;34420;BEZIERS;CERS;34;Occitanie;2264;FD CGT SANTE, AS;;06/05/2021;;0;;;;;;;;;;
Carence;34941525700022;369657;SARL LES FEUILLANTINES;40 RUE RAOUL BAYOU;34500;BEZIERS;BEZIERS;34;Occitanie;2264;FD CGT SANTE, AS;;21/06/2023;;37;;;;;;;;;;
Carence;35376146300010;751646;SARL LES OLIVIERS;145 CHEMIN DES CONDAMINES;34980;GANGES;ST CLEMENT DE RIVIERE;34;Occitanie;2264;FD CGT SANTE, AS;;04/12/2024;;32;;;;;;;;;;
Carence;78986347900026;143019;SARL LUCARA;RUE DES PALUDS;34110;MONTPELLIER;FRONTIGNAN;34;Occitanie;1501;FD CGT COMMERCE;;12/08/2022;;49;;;;;;;;;;
Carence;41129102400023;357246;SARL METAL COMPOSITE;156 CHEMIN DES MERLES;34400;LUNEL;LUNEL;34;Occitanie;;;;04/05/2023;;13;;;;;;;;;;
Carence;69292077000025;558537;SARL MICAMA;AVENUE DES MURIERS;34420;BEZIERS;PORTIRAGNES;34;Occitanie;1631;FD CGT COMMERCE;;09/01/2024;;46;;;;;;;;;;
Carence;33453323900011;639411;SARL MONTPELLIER V PIZZAPAPA;13 PLACE DE LA COMEDIE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;25/03/2024;;22;;;;;;;;;;
Carence;30502314500025;602468;SARL MOTEL MONTPELLIER SUD;164 ROUTE DE PALAVAS;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;29/01/2024;;26;;;;;;;;;;
Carence;51776961800011;759533;SARL PANDA WOK 2;ROUTE DE SETE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;1979;FD CGT COMMERCE;;20/12/2024;;20;;;;;;;;;;
Carence;51776961800011;759543;SARL PANDA WOK 2;ROUTE DE SETE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;1979;FD CGT COMMERCE;;20/12/2024;;20;;;;;;;;;;
Carence;82219892500023;47635;SARL PHOENIX;19 AVENUE DU MOULIN A VENT;34160;LUNEL;CASTRIES;34;Occitanie;1979;FD CGT COMMERCE;;17/12/2021;;15;;;;;;;;;;
Carence;52440598200017;584044;SARL PIERRE AUGE;22 AVENUE PIERRE VERDIER;34500;BEZIERS;BEZIERS;34;Occitanie;1979;FD CGT COMMERCE;;19/01/2024;;17;;;;;;;;;;
Carence;52440598200017;613059;SARL PIERRE AUGE;22 AVENUE PIERRE VERDIER;34500;BEZIERS;BEZIERS;34;Occitanie;1979;FD CGT COMMERCE;;19/01/2024;;17;;;;;;;;;;
Carence;79919884100030;692094;SARL PORTAGE D OC;93 ALLEE JEAN ANOUILH;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;3219;0;;22/08/2024;;0;;;;;;;;;;
Carence;88919326400021;484333;SARL RESTANTI;ESPLANADE DE L EUROPE BAT D;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;10/11/2023;;18;;;;;;;;;;
Carence;44520505700042;506047;SARL RS TRANSPORTS;7 ALLEE DU RELAIS;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;16;FD CGT TRANSPORT;;16/11/2023;;15;;;;;;;;;;
Carence;79777967500025;506048;SARL RS TRANSPORTS 30;7 ALLEE DU RELAIS;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;16;FD CGT TRANSPORT;;09/11/2023;;22;;;;;;;;;;
Carence;43165146200019;551086;SARL SEFRE;226  AV DU VIDOURLE;34400;LUNEL;LUNEL;34;Occitanie;1747;FD CGT AGRO ALIMENTAIRE, FORET;;28/12/2023;;16;;;;;;;;;;
Carence;90843329500023;484375;SARL SOLEREST;108 AVENUE DU PIREE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;10/10/2023;;9;;;;;;;;;;
Carence;84297792800014;68285;SARL SYLVAIN SERVICES FUNERAIRES;12 RUE DES HORTS;34230;AGDE PEZENAS;PLAISSAN;34;Occitanie;759;FD CGT SERVICE PUBLIC;;16/02/2022;;17;;;;;;;;;;
Carence;84297792800014;70331;SARL SYLVAIN SERVICES FUNERAIRES;12 RUE DES HORTS;34230;AGDE PEZENAS;PLAISSAN;34;Occitanie;759;FD CGT SERVICE PUBLIC;;16/02/2022;;17;;;;;;;;;;
Carence;47886237800013;309586;SARL THES DE LA BAS;37 RUE SAINT GUILHEM;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;3237;FD CGT COMMERCE;;26/04/2023;;27;;;;;;;;;;
Carence;44289254300020;261962;SARL TIELLES DR;1 RD 613;34140;SETE;MEZE;34;Occitanie;1504;FD CGT AGRO ALIMENTAIRE, FORET;;28/02/2023;;17;;;;;;;;;;
Carence;38375432200022;105385;SARL T.J.M.;AV DES EAUX BLANCHES;34200;SETE;SETE;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;09/08/2022;;12;;;;;;;;;;
Carence;38375432200022;106196;SARL T.J.M.;AV DES EAUX BLANCHES;34200;SETE;SETE;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;09/08/2022;;12;;;;;;;;;;
Carence;39768982900018;27087;SARL TRANSPORT SAMPERE;115 RUE DES CREISSES;34690;MONTPELLIER;FABREGUES;34;Occitanie;16;FD CGT TRANSPORT;;02/07/2021;;11;;;;;;;;;;
Carence;44133662500054;341134;SARL VIGNOBLES PAUL MAS ET FILS;ROUTE DE VILLEVEYRAC;34530;AGDE PEZENAS;MONTAGNAC;34;Occitanie;7024;;;04/07/2023;;15;;;;;;;;;;
Carence;44133662500054;346325;SARL VIGNOBLES PAUL MAS ET FILS;ROUTE DE VILLEVEYRAC;34530;AGDE PEZENAS;MONTAGNAC;34;Occitanie;7024;;;04/07/2023;;15;;;;;;;;;;
Carence;79966769600022;595080;SARL WIPEX;4 PLACE DE LA REPUBLIQUE;34400;LUNEL;LUNEL;34;Occitanie;1516;FD CGT FERC;;20/12/2023;;14;;;;;;;;;;
Carence;38311098800052;148643;SAS ALIZES IMMOBILIER;8 QUAI DU;34200;SETE;SETT;34;Occitanie;1527;FD CGT COMMERCE;;28/11/2022;;17;;;;;;;;;;
Carence;89315768500015;665301;SAS ALL RH HG2L;187 PLACE DE LA LIBERATION;34400;LUNEL;ST JUST;34;Occitanie;1413;INTERIM;;13/05/2024;;20;;;;;;;;;;
Carence;50825032100033;129777;SAS ANEO;5 RUE FRANCOIS PERROUX;34670;LUNEL;BAILLARGUES;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;11/07/2022;;38;;;;;;;;;;
Carence;88048991900014;717016;SAS ANJC;1326  AV DE L EUROPE;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;2216;FD CGT COMMERCE;;03/10/2024;;13;;;;;;;;;;
Carence;52177762300013;385076;SAS ATOUT;19 RUE CLEMENT;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;2098;FD CGT SOCIETES D'ETUDE;;28/06/2023;;35;;;;;;;;;;
Carence;50840322700012;27061;SAS AUTO LAVAGE SERVICES BIO;71 AVENUE GAMBETTA;34500;BEZIERS;BEZIERS;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;12/05/2021;;0;;;;;;;;;;
Carence;68292029300029;126691;SAS BASTIDA;ZAE SAINT JULIEN;34370;BEZIERS;CAZOULS LES BEZIERS;34;Occitanie;2216;FD CGT COMMERCE;;17/06/2022;;63;;;;;;;;;;
Carence;79253388700024;31359;SAS BDG;540 ROUTE DE NIMES;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;07/06/2021;;12;;;;;;;;;;
Carence;84487147500019;74916;SAS BK BEZIERS;ZAC DE MONTIMARAN;34500;BEZIERS;BEZIERS;34;Occitanie;1501;FD CGT COMMERCE;;21/02/2022;;52;;;;;;;;;;
Carence;32276898700081;96535;SAS BLB IMMOBILIER TEMIC;113 QUAI JEAN PANDIER;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1527;FD CGT COMMERCE;;01/09/2022;;19;;;;;;;;;;
Carence;42134834300011;43588;SAS BUNEL MATERIAUX;127 RUE PIERRE ET MARIE CURIE;34400;LUNEL;LUNEL;34;Occitanie;3216;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;07/10/2021;;14;;;;;;;;;;
Carence;83123349900035;516124;SAS CANTIOIS;25 RUE FRANCOIS COULET;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;2216;FD CGT COMMERCE;;20/11/2023;;33;;;;;;;;;;
Carence;40206904100018;49488;SAS CAVE DE L'ORMARINE;13  AV DU PICPOUL;34850;AGDE PEZENAS;PINET;34;Occitanie;7005;FD CGT AGRO ALIMENTAIRE, FORET;;02/11/2021;;37;;;;;;;;;;
Carence;80821226000018;236564;SASCHRISO;3 RUE DE L ARTISANAT BP38;34290;AGDE PEZENAS;SERVIAN;34;Occitanie;0;;;26/01/2023;;20;;;;;;;;;;
Carence;80258399700035;149607;SAS DISTRIVEDAS U EXPRESS;ROUTE DE MONTPELLIER;34430;MONTPELLIER;ST JEAN DE VEDOS;34;Occitanie;2216;FD CGT COMMERCE;;02/09/2022;;42;;;;;;;;;;
Carence;50936612600019;626205;SAS DOMAINE DE PORTES;DOMAINE DE PORTES;34220;BÉDARIEUX;ST PONS DE THOMIERES;34;Occitanie;2075;FD CGT AGRO ALIMENTAIRE, FORET;;27/02/2024;;32;;;;;;;;;;
Carence;38246272900015;707827;SAS ELECTRICITE SERVICE;198  RUE CAMI PANAT;34370;BEZIERS;MARAUSSAN;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;16/09/2024;;0;;;;;;;;;;
Carence;38246272900015;712006;SAS ELECTRICITE SERVICE;198  RUE CAMI PANAT;34370;BEZIERS;MARAUSSAN;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;16/09/2024;;0;;;;;;;;;;
Carence;47778726100023;212259;SAS EOLE SANTE;212 CHEMIN DES OLIVIERS;34400;LUNEL;LUNEL;34;Occitanie;1982;FD CGT CHIMIE;;28/02/2023;;13;;;;;;;;;;
Carence;60185010000012;140792;SAS ETABLISSEMENT AMIEL;AVENUE DE L EUROPE;34440;BEZIERS;COLOMBIERS;34;Occitanie;1513;FD CGT AGRO ALIMENTAIRE, FORET;;19/09/2022;;127;;;;;;;;;;
Carence;60185010000012;721965;SAS ETABLISSEMENT AMIEL;AVENUE DE L EUROPE;34440;BEZIERS;COLOMBIERS;34;Occitanie;1513;FD CGT AGRO ALIMENTAIRE, FORET;;19/09/2022;;127;;;;;;;;;;
Carence;33386834700035;257915;SAS ETS JALLES;3 RUE D ATHENES;34200;SETE;STE;34;Occitanie;158;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;27/02/2023;;13;;;;;;;;;;
Carence;39744791300039;129844;SAS FABRE SERVICES;3 BOULEVARD ST MICHEL;34240;BÉDARIEUX;LAMALOU LES BAINS;34;Occitanie;16;FD CGT TRANSPORT;;01/08/2022;;10;;;;;;;;;;
Carence;38151378700014;694983;SAS FLADRO INTERMARCHE;ROUTE DE MONTPELLIER;34730;LUNEL;PRADES LE LEZ;34;Occitanie;2216;FD CGT COMMERCE;;26/06/2024;;42;;;;;;;;;;
Carence;33020094000113;250043;SAS FRAYSSINET JOAILLIER;15 PASSAGE LONJON;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1487;FD CGT COMMERCE;;04/04/2023;;19;;;;;;;;;;
Carence;35076811500064;195726;SAS GESIM;3 QUAI DE LA REPUBLIQUE;34200;SETE;SETE;34;Occitanie;1527;FD CGT COMMERCE;;05/12/2022;;33;;;;;;;;;;
Carence;34126026300023;670831;SAS GICUR;40 ZAC DES VENTES;34980;GANGES;ST GELY DU FESC;34;Occitanie;2216;FD CGT COMMERCE;;30/05/2024;;97;;;;;;;;;;
Carence;34126026300023;685838;SAS GICUR;40 ZAC DES VENTES;34980;GANGES;ST GELY DU FESC;34;Occitanie;2216;FD CGT COMMERCE;;30/05/2024;;97;;;;;;;;;;
Carence;44915023400010;664741;SAS GRAND FRUIT DISTRIBUTION;281 AV DU MARCHE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;573;FD CGT COMMERCE;;13/05/2024;;27;;;;;;;;;;
Carence;48966370800019;133435;SAS HANKOR ALU;5 RUE DES CHENES VERTS;34725;CLERMONT-L-HERAULT;ST ANDRE DE SANGONIS;34;Occitanie;1577;FD CGT TRAVAILLEURS DE LA METALLURGIE;;12/09/2022;;18;;;;;;;;;;
Carence;47917015100019;255735;SAS HOTEL DE VERCHANT;1 CHEMIN DE VERCHANT;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;1979;FD CGT COMMERCE;;02/03/2023;;81;;;;;;;;;;
Carence;39045685300014;355478;SAS INGR;505 ROUTE DE SAINT PONS;34360;BÉDARIEUX;SAINT CHINIAN;34;Occitanie;;;;12/05/2023;;35;;;;;;;;;;
Carence;84477270700015;443193;SAS JAMES BOULANGERIE PAUL;ESPACE BOCAUD;34830;MONTPELLIER;JACOU;34;Occitanie;1501;FD CGT COMMERCE;;09/10/2023;;13;;;;;;;;;;
Carence;83049696400040;79787;SAS JBS;20 QUAI MARECHAL DE LATTRE DE TASSIGNY;34200;SETE;SETE;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;25/05/2022;;14;;;;;;;;;;
Carence;39095651400025;186388;SAS LANGUEDOC TOITURES;ROUTE DE LA GARE;34670;LUNEL;BAILLARGUES;34;Occitanie;3258;;;03/02/2023;;18;;;;;;;;;;
Carence;95148561400022;702525;SAS LES BAINS;6, RUE RICHELIEU;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;05/09/2024;;15;;;;;;;;;;
Carence;35010169700034;390819;SAS LES FLOREALES;1 RUE DES FLOREALES;34850;AGDE PEZENAS;PINET;34;Occitanie;2104;FD CGT SANTE, AS;;23/06/2023;;45;;;;;;;;;;
Carence;34949009400019;34453;SAS LES JARDINS DE SOPHIA;ALLEE DU MAS DE ROCHET;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;2264;FD CGT SANTE, AS;;24/06/2021;;36;;;;;;;;;;
Carence;79916601200028;661726;SAS LESPERON;ROUTE DE SAINT PORS;34600;BÉDARIEUX;BEDARIEUX;34;Occitanie;1606;FD CGT COMMERCE;;03/05/2024;;20;;;;;;;;;;
Carence;32786921000010;341469;SAS LES SALISSES;ROUTE DE LA MER;34450;AGDE PEZENAS;VIAS;34;Occitanie;1631;FD CGT COMMERCE;;19/05/2023;;13;;;;;;;;;;
Carence;81272495300029;644513;SAS L INSTITUT DES METIERS NETWORK;260 RUE DU PUECH RADIER;34970;MONTPELLIER;LATTES;34;Occitanie;1516;FD CGT FERC;;28/03/2024;;35;;;;;;;;;;
Carence;98255953600023;645585;SAS MANIFRA;1408 AVENUE RAYMOND DUGRAND;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;04/04/2024;;24;;;;;;;;;;
Carence;49053660400013;57825;SAS MAT POWER;LOTISSEMENT DU TOUR DE BRUN;34820;LUNEL;ASSAS;34;Occitanie;16;FD CGT TRANSPORT;;02/12/2021;;31;;;;;;;;;;
Carence;84933301800018;290057;SAS MCM;1348 AVENUE RAYMOND DUGRAND;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;04/04/2023;;30;;;;;;;;;;
Carence;49479428200025;144944;SAS MELMAR;ZONE DES ROUTOUS;34740;MONTPELLIER;VENDARGUES;34;Occitanie;1596;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;19/09/2022;;31;;;;;;;;;;
Carence;42332785700011;689834;SAS MODESA;1827 ROUTE DE TOULOUSE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;2216;FD CGT COMMERCE;;28/06/2024;;43;;;;;;;;;;
Carence;50744868600018;661345;SAS MOULIN DE GASSAC;MOULIN DE GASSAC;34150;CLERMONT-L-HERAULT;ANIANE;34;Occitanie;;;;06/05/2024;;0;;;;;;;;;;
Carence;35291258800014;221414;SAS NICOLAS;41 AVENUE GEORGES CLEMENCEAU;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;2216;FD CGT COMMERCE;;18/01/2023;;0;;;;;;;;;;
Carence;39847619200016;675866;SAS NIGAUTAN;2 RUE DU SERVENT;34800;BEZIERS;CLERMONT L HERAULT;34;Occitanie;2216;FD CGT COMMERCE;;21/05/2024;;48;;;;;;;;;;
Carence;33781027900014;35436;SAS NORA;90 ROUTE DE TOURBES;34120;AGDE PEZENAS;PEZENAS;34;Occitanie;1606;FD CGT COMMERCE;;17/06/2021;;21;;;;;;;;;;
Carence;39314575000039;9562;SAS PHILIPPE;88  ALL JOHN BOLLAND;34500;BEZIERS;BEZIERS;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;26/01/2021;;13;;;;;;;;;;
Carence;40806910200015;571003;SAS POTOMAC;14  PL DU FOIRAIL;34220;BÉDARIEUX;ST PONS DE THOMIERES;34;Occitanie;2216;FD CGT COMMERCE;;29/01/2024;;16;;;;;;;;;;
Carence;82827121300013;82923;SAS SERAHB;9 RUE D'ALEMBERT;34500;BEZIERS;BEZIERS;34;Occitanie;1979;FD CGT COMMERCE;;23/05/2022;;12;;;;;;;;;;
Carence;59292004500016;419166;SAS SOBAT;13 RUE MARTIN LUTHER KING;34513;BEZIERS;BEZIERS CEDEX;34;Occitanie;1577;FD CGT TRAVAILLEURS DE LA METALLURGIE;;27/09/2023;;39;;;;;;;;;;
Carence;32407584500028;306095;SAS SOLAG;ROUTE DE PEZENAS;34150;CLERMONT-L-HERAULT;GIGNAC;34;Occitanie;87;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;26/06/2023;;16;;;;;;;;;;
Carence;38172455800063;136809;SAS SYLVANA SB;108 RUE DE LEVANT;34400;LUNEL;LUNEL;34;Occitanie;1880;FD CGT COMMERCE;;23/08/2022;;57;;;;;;;;;;
Carence;85026010000027;527778;SAS THE BABY HOME;173 CHEMIN DU FESCAU;34980;GANGES;MONTFERRIER SUR LEZ;34;Occitanie;;;;20/11/2023;;18;;;;;;;;;;
Carence;33849126900027;77945;SAS TRANSPORTS PRUNIERS;ZI LES TROUYAUX;34560;SETE;POUSSAN;34;Occitanie;16;FD CGT TRANSPORT;;21/03/2022;;18;;;;;;;;;;
